,avg_temp,avg_humidity,avg_dewpoint,avg_barometer,avg_windspeed,avg_gustspeed,avg_direction,month_rainfall,year_rainfall,max_rain_per_minute,max_temp,min_temp,max_humidity,min_humidity,max_pressure,min_pressure,max_windspeed,max_gustspeed,max_heat_index
2022-11-09,37.0,52,16.8,29.6,6.5,10.2,234,0.12,8.83,0.00,61.5,19.8,81,9,29.775,29.376,24.2,44.9,61.5
2022-11-10,27.4,47,9.7,29.8,9.8,14.7,262,0.12,8.83,0.00,35.1,22.0,81,35,30.034,29.621,32.2,46.0,35.1
2022-11-11,21.2,58,7.2,30.1,4.3,6.7,325,0.12,8.83,0.00,35.8,10.8,84,29,30.199,30.017,16.1,28.8,35.8
2022-11-12,27.8,40,4.2,30.1,2.0,3.6,33,0.12,8.83,0.00,47.3,10.0,75,17,30.200,29.873,10.4,19.6,47.3
2022-11-13,31.6,38,7.3,29.8,6.0,9.5,252,0.12,8.83,0.00,45.0,17.3,68,20,29.960,29.703,19.6,27.6,45.0
2022-11-14,18.9,65,8.5,30.1,1.7,3.3,99,0.12,8.83,0.00,31.7,5.8,86,40,30.289,29.910,9.2,13.8,31.7
2022-11-15,19.8,55,4.4,30.4,4.6,7.4,272,0.13,8.84,0.01,29.9,10.7,90,29,30.452,30.284,15.0,26.5,29.9
2022-11-16,25.4,42,5.2,30.4,7.2,10.8,260,0.13,8.84,0.00,32.7,19.7,50,34,30.460,30.228,19.6,27.6,32.7
2022-11-17,16.6,74,9.0,30.3,4.3,6.5,191,0.13,8.84,0.00,25.8,7.5,86,47,30.377,30.186,16.1,23.0,25.8
2022-11-18,10.4,76,4.3,30.4,1.5,2.7,62,0.28,8.99,0.01,22.5,2.2,87,47,30.487,30.305,9.2,15.0,22.5
2022-11-19,22.5,51,5.1,30.4,4.5,6.8,217,0.30,9.01,0.01,36.2,6.4,85,26,30.525,30.246,20.7,28.8,36.2
2022-11-20,35.4,24,1.4,30.1,9.6,13.8,209,0.30,9.01,0.00,43.5,24.6,35,16,30.243,30.050,19.6,27.6,43.5
2022-11-21,32.0,32,2.8,30.1,2.9,4.6,302,0.30,9.01,0.00,50.6,12.4,61,12,30.205,30.082,15.0,19.6,50.6
2022-11-22,35.8,23,0.1,30.0,5.1,7.4,205,0.30,9.01,0.00,49.0,23.8,47,12,30.150,29.847,17.3,24.2,49.0
2022-11-23,33.8,30,3.2,29.8,7.2,11.2,187,0.30,9.01,0.00,38.7,24.2,59,15,30.070,29.742,17.3,26.5,38.7
2022-11-24,24.9,61,12.4,30.3,1.2,2.3,7,0.30,9.01,0.00,41.0,13.3,81,36,30.499,30.070,5.8,11.5,41.0
2022-11-25,29.8,60,15.1,30.4,0.9,1.8,111,0.30,9.01,0.00,58.8,12.0,84,21,30.541,30.075,8.1,11.5,58.8
2022-11-26,36.9,52,18.0,29.8,4.3,6.7,221,0.30,9.01,0.00,52.4,17.4,91,23,30.072,29.695,16.1,20.7,52.4
2022-11-27,30.0,61,16.8,29.7,10.8,15.8,258,0.33,9.04,0.01,35.4,19.9,94,37,29.765,29.596,29.9,49.5,35.4
2022-11-28,31.4,49,12.6,29.5,7.7,11.8,243,0.33,9.04,0.00,36.4,19.1,89,30,29.630,29.303,25.3,42.6,36.4
2022-11-29,13.4,74,6.3,29.8,3.7,6.0,303,0.35,9.06,0.01,20.9,9.3,89,50,30.177,29.316,20.7,31.1,20.9
2022-11-30,32.2,38,8.6,30.0,13.7,20.0,256,0.40,9.11,0.01,41.4,16.3,54,24,30.205,29.723,25.3,34.5,41.4
2022-12-01,41.6,31,12.8,29.6,15.5,23.2,263,0.00,9.03,0.00,48.5,35.1,43,21,29.737,29.414,29.9,46.0,48.5
2022-12-02,29.1,58,15.4,29.7,9.6,14.6,274,0.00,9.03,0.00,41.1,20.2,88,38,30.187,29.357,24.2,39.1,41.1
2022-12-03,34.0,48,16.1,30.2,13.7,19.3,265,0.00,9.03,0.00,39.9,26.6,63,36,30.330,30.076,26.5,36.8,39.9
2022-12-04,41.9,54,26.4,29.8,12.3,17.7,264,0.01,9.04,0.01,47.7,32.7,69,43,30.095,29.621,26.5,39.1,47.7
2022-12-05,35.7,70,26.2,29.6,5.5,8.4,262,0.01,9.04,0.00,42.0,25.5,92,46,29.651,29.544,19.6,27.6,42.0
2022-12-06,26.0,71,17.5,29.9,4.7,6.9,269,0.14,9.17,0.01,32.4,19.2,92,50,30.069,29.655,17.3,25.3,32.4
2022-12-07,28.3,54,12.8,30.1,4.2,6.3,274,0.18,9.21,0.01,39.3,16.3,88,31,30.132,29.995,19.6,31.1,39.3
2022-12-08,25.0,53,8.9,30.1,11.9,17.8,265,0.18,9.21,0.00,30.3,12.3,94,28,30.235,29.972,27.6,44.9,30.3
2022-12-09,29.1,34,2.7,30.0,10.0,15.3,243,0.18,9.21,0.00,36.8,15.0,52,14,30.152,29.853,24.2,38.0,36.8
2022-12-10,35.0,29,4.9,30.0,10.6,15.6,259,0.18,9.21,0.00,42.2,26.4,46,19,30.073,29.837,25.3,36.8,42.2
2022-12-11,37.8,28,4.5,29.7,6.2,9.5,261,0.18,9.21,0.00,48.3,22.0,64,13,29.836,29.539,20.7,29.9,48.3
2022-12-12,30.7,51,12.2,29.4,2.8,4.5,99,0.18,9.21,0.00,44.9,17.6,89,21,29.555,29.315,13.8,19.6,44.9
2022-12-13,20.1,52,4.9,29.5,12.3,18.8,271,0.18,9.21,0.00,23.9,16.3,89,40,29.687,29.324,21.9,33.4,23.9
2022-12-14,21.2,48,4.4,29.8,12.8,18.7,254,0.18,9.21,0.00,26.1,18.4,58,40,29.894,29.665,26.5,39.1,26.1
2022-12-15,16.0,45,2.0,30.0,9.8,14.9,269,0.18,9.21,0.00,22.8,9.7,52,36,30.073,29.820,21.9,33.4,22.8
2022-12-16,14.3,36,8.0,30.1,12.8,19.0,259,0.18,9.21,0.00,20.7,8.5,47,26,30.232,29.992,28.8,40.3,20.7
2022-12-17,22.8,36,0.5,30.0,13.1,18.6,249,0.18,9.21,0.00,28.9,14.3,44,30,30.109,29.942,25.3,34.5,28.9
2022-12-18,30.0,25,2.4,29.8,7.4,11.1,255,0.18,9.21,0.00,39.0,22.5,36,16,29.942,29.776,18.4,26.5,39.0
2022-12-19,25.7,32,0.7,30.0,8.1,12.2,254,0.18,9.21,0.00,31.3,14.0,47,24,30.237,29.779,20.7,29.9,31.3
2022-12-20,29.7,39,7.5,30.1,8.8,13.6,258,0.18,9.21,0.00,38.0,24.6,56,30,30.268,29.897,23.0,34.5,38.0
2022-12-21,21.2,58,8.1,29.7,10.4,15.6,236,0.18,9.21,0.00,31.9,6.1,81,42,29.921,29.558,24.2,36.8,31.9
2022-12-22,10.2,74,16.3,30.3,9.2,12.9,42,0.18,9.21,0.00,2.4,21.0,80,56,30.703,29.876,21.9,27.6,2.4
2022-12-23,13.3,58,1.2,30.6,8.6,13.3,359,0.23,9.26,0.01,33.3,8.6,73,46,30.771,30.325,24.2,33.4,33.3
2022-12-24,33.5,53,18.2,30.2,9.6,14.5,263,0.25,9.28,0.01,42.2,28.8,65,42,30.332,30.105,25.3,40.3,42.2
2022-12-25,37.0,51,20.5,30.0,12.4,19.4,250,0.25,9.28,0.00,43.2,33.4,58,39,30.125,29.845,28.8,44.9,43.2
2022-12-26,38.3,52,21.5,30.0,7.6,11.9,269,0.25,9.28,0.00,47.4,25.6,75,31,30.108,29.796,24.2,38.0,47.4
2022-12-27,44.2,43,22.7,29.4,20.1,27.8,249,0.25,9.28,0.00,48.1,40.1,58,31,29.815,29.161,35.7,49.5,48.1
2022-12-28,35.7,64,23.8,29.2,9.2,13.2,253,0.25,9.28,0.00,42.8,22.8,92,43,29.417,29.147,26.5,38.0,42.8
2022-12-29,22.7,50,6.8,29.7,8.5,13.1,272,0.31,9.34,0.01,27.1,19.1,82,38,29.959,29.410,19.6,34.5,27.1
2022-12-30,26.4,51,10.7,29.8,8.4,12.7,265,0.31,9.34,0.00,32.8,14.6,57,44,29.957,29.618,23.0,38.0,32.8
2022-12-31,34.2,74,26.6,29.6,6.8,9.9,247,0.32,9.35,0.01,38.9,30.7,88,53,29.649,29.521,20.7,29.9,38.9
2023-01-01,28.5,83,23.9,29.7,3.0,5.0,76,0.09,0.37,0.01,36.1,23.5,94,64,29.747,29.612,12.7,16.1,36.1
2023-01-02,20.4,92,18.5,29.7,2.1,3.4,68,0.09,0.37,0.00,23.8,17.3,94,90,29.806,29.654,5.8,10.4,23.8
2023-01-03,21.8,68,12.1,29.8,6.1,9.2,267,0.15,0.43,0.01,31.2,11.3,91,48,29.871,29.772,18.4,28.8,31.2
2023-01-04,23.1,46,5.4,30.0,16.0,23.5,258,0.15,0.43,0.00,27.2,19.8,53,34,30.175,29.831,28.8,41.4,27.2
2023-01-05,33.3,39,10.7,30.0,10.7,15.0,248,0.15,0.43,0.00,41.4,19.5,57,27,30.163,29.830,21.9,31.1,41.4
2023-01-06,34.2,50,17.4,29.8,6.2,9.2,249,0.15,0.43,0.00,38.8,29.0,65,29,30.028,29.740,19.6,27.6,38.8
2023-01-07,32.3,46,13.9,30.1,9.1,13.5,251,0.15,0.43,0.00,37.3,29.9,56,32,30.150,30.025,19.6,31.1,37.3
2023-01-08,35.4,31,7.3,30.0,11.4,16.0,254,0.15,0.43,0.00,42.2,28.2,43,21,30.130,29.896,25.3,34.5,42.2
2023-01-09,36.0,47,17.8,29.8,14.7,21.3,257,0.15,0.43,0.00,40.8,27.4,57,36,29.974,29.711,32.2,43.7,40.8
2023-01-10,38.1,60,25.3,29.6,13.6,19.7,260,0.15,0.43,0.00,42.9,34.3,81,46,29.730,29.505,25.3,39.1,42.9
2023-01-11,30.3,65,19.3,29.7,7.2,10.6,220,0.17,0.45,0.01,34.2,26.8,93,46,30.137,29.524,20.7,31.1,34.2
2023-01-12,32.5,42,11.3,30.3,8.8,13.1,252,0.17,0.45,0.00,40.4,25.6,55,25,30.330,30.122,19.6,28.8,40.4
2023-01-13,42.9,41,20.5,30.1,9.4,13.7,215,0.17,0.45,0.00,51.1,34.4,53,32,30.259,29.797,19.6,27.6,51.1
2023-01-14,42.9,38,18.7,29.6,11.7,17.4,224,0.17,0.45,0.00,46.4,37.5,55,29,29.797,29.429,24.2,36.8,46.4
2023-01-15,31.1,70,21.8,29.3,2.8,4.4,157,0.18,0.46,0.01,40.5,24.9,93,42,29.426,29.250,17.3,27.6,40.5
2023-01-16,30.7,51,14.2,29.5,9.9,14.9,192,0.18,0.46,0.00,37.0,20.3,73,38,29.583,29.353,25.3,39.1,37.0
2023-01-17,22.6,78,16.5,29.6,2.8,4.5,57,0.18,0.46,0.00,37.3,12.7,90,48,29.676,29.553,10.4,16.1,37.3
2023-01-18,20.7,75,13.7,29.8,3.6,5.7,290,0.19,0.47,0.01,25.8,16.2,90,47,29.914,29.615,20.7,31.1,25.8
2023-01-19,22.9,45,4.1,30.0,9.7,13.8,261,0.19,0.47,0.00,31.1,14.8,69,24,30.103,29.874,25.3,40.3,31.1
2023-01-20,14.4,73,7.3,30.2,0.7,1.4,31,0.19,0.47,0.00,24.5,5.0,85,59,30.284,30.086,5.8,11.5,24.5
2023-01-21,13.7,70,5.1,30.2,2.5,4.3,299,0.19,0.47,0.00,24.9,1.6,87,48,30.327,30.107,12.7,21.9,24.9
2023-01-22,22.1,62,10.9,29.9,1.9,3.5,139,0.20,0.48,0.01,32.1,7.9,79,45,30.112,29.827,10.4,18.4,32.1
2023-01-23,20.2,82,15.5,30.1,1.4,2.7,96,0.23,0.51,0.01,27.2,8.2,91,70,30.166,30.006,8.1,13.8,27.2
2023-01-24,19.9,63,8.7,30.1,3.8,6.3,140,0.23,0.51,0.00,31.5,7.9,92,34,30.131,29.947,12.7,23.0,31.5
2023-01-25,17.6,48,1.0,30.2,4.6,7.8,263,0.23,0.51,0.00,24.1,14.4,60,37,30.345,30.076,13.8,19.6,24.1
2023-01-26,20.8,44,2.0,30.2,13.4,19.6,252,0.24,0.52,0.01,27.0,14.5,51,32,30.332,30.057,26.5,39.1,27.0
2023-01-27,26.8,55,12.6,29.8,13.6,19.9,254,0.24,0.52,0.00,33.2,23.7,81,43,30.063,29.687,26.5,40.3,33.2
2023-01-28,21.0,69,11.9,29.8,6.8,10.5,286,0.24,0.52,0.00,32.5,3.1,89,50,29.963,29.604,23.0,33.4,32.5
2023-01-29,0.8,80,5.4,30.1,3.6,5.5,52,0.24,0.52,0.00,7.2,9.5,84,77,30.396,29.845,10.4,15.0,7.2
2023-01-30,0.1,82,4.3,30.4,1.3,2.2,48,0.24,0.52,0.00,9.5,9.4,85,79,30.461,30.335,5.8,8.1,9.5
2023-01-31,16.6,42,3.5,30.3,12.2,16.8,258,0.28,0.56,0.01,26.0,2.3,82,24,30.451,30.188,21.9,33.4,26.0
2023-02-01,25.7,48,8.8,30.2,12.2,17.3,254,0.00,0.41,0.00,33.1,19.5,55,40,30.217,30.093,24.2,33.4,33.1
2023-02-02,31.6,39,8.5,30.3,9.7,13.9,260,0.00,0.41,0.00,40.5,24.1,54,24,30.330,30.151,18.4,28.8,40.5
2023-02-03,37.2,22,1.8,30.2,11.3,16.3,263,0.00,0.41,0.00,45.8,29.8,30,16,30.313,29.968,21.9,32.2,45.8
2023-02-04,36.1,30,7.3,29.9,13.9,21.4,270,0.00,0.41,0.00,40.6,31.8,40,18,29.973,29.846,29.9,44.9,40.6
2023-02-05,40.1,30,9.8,29.8,10.5,15.5,200,0.00,0.41,0.00,48.6,29.8,76,21,29.959,29.537,23.0,34.5,48.6
2023-02-06,26.8,49,9.7,29.7,8.5,12.9,243,0.00,0.41,0.00,31.6,14.5,72,36,30.127,29.496,25.3,41.4,31.6
2023-02-07,24.1,50,6.6,30.2,1.7,3.0,1,0.00,0.41,0.00,44.0,10.7,77,17,30.286,30.129,9.2,12.7,44.0
2023-02-08,25.1,54,10.2,30.1,8.7,13.1,258,0.00,0.41,0.00,34.5,9.6,83,34,30.208,29.963,21.9,33.4,34.5
2023-02-09,18.5,46,0.3,30.3,4.5,7.4,300,0.00,0.41,0.00,29.8,2.8,70,28,30.526,30.095,16.1,25.3,29.8
2023-02-10,24.7,48,3.9,30.4,3.9,6.1,271,0.00,0.41,0.00,50.7,4.5,86,18,30.579,30.247,15.0,23.0,50.7
2023-02-11,37.0,33,6.8,30.0,3.8,5.7,243,0.00,0.41,0.00,55.1,23.4,57,8,30.244,29.794,15.0,19.6,55.1
2023-02-12,37.6,33,10.3,29.8,7.8,11.6,223,0.00,0.41,0.00,48.2,25.1,58,19,29.895,29.788,18.4,28.8,48.2
2023-02-13,37.0,38,12.2,29.6,7.6,11.0,198,0.00,0.41,0.00,48.1,24.5,68,18,29.884,29.172,24.2,32.2,48.1
2023-02-14,28.9,47,10.3,29.2,11.4,17.0,202,0.00,0.41,0.00,34.8,14.4,83,31,29.588,29.016,27.6,42.6,34.8
2023-02-15,8.3,79,3.2,29.9,2.6,4.6,83,0.00,0.41,0.00,14.5,3.5,85,67,30.279,29.592,9.2,12.7,14.5
2023-02-16,15.1,52,2.3,30.4,4.3,6.6,268,0.03,0.44,0.01,31.0,3.6,86,24,30.461,30.278,17.3,28.8,31.0
2023-02-17,33.7,29,4.7,30.2,10.1,14.4,230,0.03,0.44,0.00,43.0,23.5,38,20,30.327,29.971,23.0,33.4,43.0
2023-02-18,33.6,24,0.4,29.8,11.7,17.6,261,0.03,0.44,0.00,40.5,29.6,33,16,29.971,29.629,27.6,46.0,40.5
2023-02-19,28.5,50,11.4,29.7,14.6,21.4,266,0.03,0.44,0.00,32.5,24.3,76,32,29.831,29.624,35.7,56.4,32.5
2023-02-20,34.9,47,16.8,29.7,19.4,28.6,270,0.03,0.44,0.00,42.2,30.8,57,40,29.745,29.603,33.4,54.1,42.2
2023-02-21,37.0,52,19.7,29.2,13.2,19.2,252,0.03,0.44,0.00,45.6,27.6,91,28,29.611,29.068,32.2,48.3,45.6
2023-02-22,3.4,82,0.9,29.4,3.9,6.1,71,0.03,0.44,0.00,27.7,10.3,92,72,29.926,29.048,12.7,17.3,27.7
2023-02-23,8.4,71,0.2,30.2,3.0,4.8,271,0.10,0.51,0.01,22.9,7.5,87,38,30.326,29.932,18.4,23.0,22.9
2023-02-24,18.2,61,5.1,30.2,4.1,6.4,278,0.10,0.51,0.00,28.5,4.4,88,33,30.313,30.145,23.0,38.0,28.5
2023-02-25,36.4,42,14.7,30.0,7.4,11.5,274,0.12,0.53,0.01,46.1,21.9,76,27,30.251,29.733,17.3,27.6,46.1
2023-02-26,39.8,36,14.0,29.4,10.9,16.4,271,0.12,0.53,0.00,48.2,31.1,58,22,29.730,29.166,28.8,44.9,48.2
2023-02-27,28.7,48,11.4,29.6,11.4,16.3,259,0.12,0.53,0.00,33.3,25.0,58,39,29.714,29.239,28.8,43.7,33.3
2023-02-28,22.5,68,13.1,29.6,5.0,7.7,181,0.13,0.54,0.01,29.3,17.5,89,42,29.823,29.463,17.3,29.9,29.3
2023-03-01,20.4,59,6.4,29.8,3.1,5.0,185,0.00,0.95,0.00,27.4,13.7,90,25,29.830,29.757,12.7,19.6,27.4
2023-03-02,25.6,57,10.9,29.8,7.5,11.0,155,0.04,0.99,0.01,37.2,10.5,91,32,29.839,29.677,19.6,29.9,37.2
2023-03-03,27.6,50,11.3,29.6,9.5,14.0,241,0.04,0.99,0.00,36.4,23.0,80,36,29.758,29.526,24.2,38.0,36.4
2023-03-04,26.5,50,8.6,29.8,9.5,13.3,265,0.04,0.99,0.00,35.7,19.1,75,19,29.868,29.636,24.2,34.5,35.7
2023-03-05,27.2,62,15.2,29.7,7.2,10.1,218,0.04,0.99,0.00,35.5,4.4,88,38,29.847,29.412,21.9,32.2,35.5
2023-03-06,24.7,68,14.4,30.0,2.3,4.4,96,0.05,1.00,0.01,35.1,11.9,91,33,30.038,29.845,11.5,17.3,35.1
2023-03-07,21.6,85,17.6,30.1,2.6,4.9,96,0.05,1.00,0.00,28.6,17.8,92,72,30.196,29.961,10.4,16.1,28.6
2023-03-08,23.5,78,17.6,30.1,2.2,4.1,97,0.05,1.00,0.00,30.2,19.5,91,63,30.176,29.936,10.4,13.8,30.2
2023-03-09,27.8,55,12.0,30.0,8.0,12.2,256,0.06,1.01,0.01,38.2,18.4,91,28,30.113,29.933,26.5,39.1,38.2
2023-03-10,36.3,58,22.4,29.7,12.6,18.8,263,0.06,1.01,0.00,44.5,16.4,87,27,30.010,29.449,35.7,54.1,44.5
2023-03-11,34.6,52,17.4,29.6,8.6,13.0,245,0.08,1.03,0.01,40.7,24.9,92,27,29.812,29.409,26.5,36.8,40.7
2023-03-12,24.7,73,16.9,30.0,2.6,4.5,74,0.08,1.03,0.00,32.7,15.0,86,49,30.115,29.808,10.4,18.4,32.7
2023-03-13,32.3,60,18.6,30.0,6.5,9.7,245,0.08,1.03,0.00,45.4,16.6,91,35,30.098,29.905,18.4,29.9,45.4
2023-03-14,39.1,42,17.9,29.8,11.0,16.2,250,0.08,1.03,0.00,47.6,33.6,56,31,29.907,29.625,25.3,38.0,47.6
2023-03-15,43.9,53,27.7,29.5,13.5,20.2,262,0.08,1.03,0.00,50.1,35.5,80,43,29.665,29.380,27.6,42.6,50.1
2023-03-16,25.9,70,17.2,29.8,4.4,7.2,90,0.09,1.04,0.01,35.5,16.1,89,42,30.142,29.383,13.8,19.6,35.5
2023-03-17,21.7,47,0.8,30.2,3.8,6.4,349,0.09,1.04,0.00,37.9,6.3,80,12,30.290,30.145,16.1,24.2,37.9
2023-03-18,26.2,24,7.7,30.3,4.5,7.5,333,0.09,1.04,0.00,39.4,13.0,43,10,30.308,30.205,20.7,32.2,39.4
2023-03-19,27.7,34,1.4,30.1,8.1,11.9,244,0.09,1.04,0.00,39.9,7.0,62,17,30.278,29.848,21.9,32.2,39.9
2023-03-20,35.0,47,16.1,29.6,4.8,7.3,205,0.09,1.04,0.00,44.2,28.9,79,35,29.849,29.491,18.4,24.2,44.2
2023-03-21,31.9,52,15.2,29.6,9.6,14.0,263,0.09,1.04,0.00,39.8,26.7,93,27,29.726,29.455,25.3,36.8,39.8
2023-03-22,28.2,84,23.7,29.7,3.1,4.8,285,0.30,1.25,0.01,34.6,23.7,92,66,29.863,29.607,16.1,24.2,34.6
2023-03-23,31.2,53,15.5,29.8,7.7,11.5,254,0.49,1.44,0.01,40.4,24.6,77,33,29.891,29.786,18.4,29.9,40.4
2023-03-24,29.9,48,12.1,29.7,7.3,10.8,253,0.49,1.44,0.00,37.8,22.4,87,32,29.817,29.626,18.4,26.5,37.8
2023-03-25,19.7,39,1.6,29.8,14.0,21.2,267,0.49,1.44,0.00,25.6,14.8,87,27,29.974,29.614,28.8,46.0,25.6
2023-03-26,20.3,43,0.2,30.0,8.3,12.5,256,0.49,1.44,0.00,29.6,13.6,87,17,30.065,29.963,19.6,26.5,29.6
2023-03-27,17.3,57,3.0,30.2,5.7,9.2,278,0.54,1.49,0.01,23.1,13.7,89,32,30.470,30.012,17.3,26.5,23.1
2023-03-28,28.6,29,1.0,30.2,9.0,12.7,249,0.55,1.50,0.01,43.1,15.3,45,13,30.457,29.960,18.4,29.9,43.1
2023-03-29,36.4,47,16.3,29.8,4.0,6.4,41,0.55,1.50,0.00,51.1,25.4,87,23,29.960,29.597,15.0,20.7,51.1
2023-03-30,36.4,53,17.7,29.4,6.6,10.0,275,0.55,1.50,0.00,52.8,22.5,88,22,29.600,29.289,23.0,34.5,52.8
2023-03-31,31.9,42,11.2,29.6,20.4,30.2,260,0.55,1.50,0.00,35.1,29.6,50,36,29.816,27.584,35.7,52.9,35.1
2023-04-01,38.1,36,13.0,29.8,17.0,25.4,264,0.00,1.80,0.00,47.8,28.7,52,24,29.949,29.623,31.1,42.6,47.8
2023-04-02,42.8,33,14.6,29.5,12.9,18.9,265,0.00,1.80,0.00,50.0,34.2,68,25,29.648,29.423,28.8,40.3,50.0
2023-04-03,34.4,70,25.4,29.4,3.0,5.5,101,0.00,1.80,0.00,40.8,27.0,92,56,29.458,29.274,10.4,16.1,40.8
2023-04-04,16.9,87,13.8,29.5,3.3,5.4,89,0.02,1.82,0.01,27.0,10.3,92,82,29.904,29.267,10.4,15.0,27.0
2023-04-05,18.1,61,5.9,30.1,5.5,8.7,276,0.07,1.87,0.01,32.6,6.0,88,32,30.301,29.903,16.1,26.5,32.6
2023-04-06,24.2,46,4.4,30.3,5.9,8.6,244,0.12,1.92,0.01,38.1,8.0,76,19,30.361,30.283,17.3,24.2,38.1
2023-04-07,32.2,50,12.4,30.2,4.9,7.2,253,0.12,1.92,0.00,51.4,9.8,80,23,30.325,30.039,20.7,26.5,51.4
2023-04-08,37.0,57,21.4,30.0,4.6,6.8,238,0.12,1.92,0.00,51.0,23.6,82,24,30.064,29.937,18.4,26.5,51.0
2023-04-09,44.5,43,22.4,30.0,7.9,11.3,252,0.12,1.92,0.00,55.1,34.5,60,27,30.126,30.007,19.6,27.6,55.1
2023-04-10,52.9,30,20.8,30.0,4.6,7.4,211,0.12,1.92,0.00,66.7,34.9,64,19,30.116,29.937,15.0,26.5,66.7
2023-04-11,52.2,34,18.3,29.8,8.2,12.0,259,0.12,1.92,0.00,68.0,26.0,83,12,29.971,29.711,23.0,33.4,68.0
2023-04-12,56.8,28,22.9,29.5,8.1,12.0,241,0.12,1.92,0.00,67.8,37.3,51,16,29.714,29.298,20.7,33.4,67.8
2023-04-13,51.4,34,21.4,29.2,6.9,10.7,252,0.12,1.92,0.00,61.8,36.6,67,16,29.299,29.158,17.3,29.9,61.8
2023-04-14,33.0,80,26.3,29.5,3.5,5.8,98,0.28,2.08,0.01,48.4,23.9,94,30,29.813,29.197,18.4,25.3,48.4
2023-04-15,29.3,56,14.0,30.1,7.5,11.6,270,0.32,2.12,0.01,37.6,20.9,94,32,30.247,29.810,19.6,32.2,37.6
2023-04-16,40.7,34,13.4,30.1,8.4,12.4,264,0.32,2.12,0.00,53.3,29.0,63,23,30.227,29.876,20.7,34.5,53.3
2023-04-17,48.1,30,16.1,29.7,6.7,9.9,259,0.32,2.12,0.00,59.3,29.0,64,15,29.878,29.505,18.4,26.5,59.3
2023-04-18,44.3,41,18.2,29.4,6.8,10.1,238,0.32,2.12,0.00,61.4,25.7,76,13,29.523,29.296,24.2,32.2,61.4
2023-04-19,36.3,50,18.9,29.5,9.1,14.1,244,0.34,2.14,0.01,48.1,24.2,88,31,29.775,29.303,20.7,28.8,48.1
2023-04-20,26.6,37,3.5,30.0,11.6,17.8,268,0.34,2.14,0.00,34.2,19.1,65,24,30.170,29.763,26.5,40.3,34.2
2023-04-21,27.1,58,13.4,30.1,6.8,11.1,262,0.36,2.16,0.01,35.3,21.8,90,36,30.166,29.991,23.0,36.8,35.3
2023-04-22,24.3,86,20.8,30.1,2.2,4.1,76,0.44,2.24,0.01,29.8,19.7,91,75,30.175,25.465,10.4,15.0,29.8
2023-04-23,30.3,69,20.6,30.1,1.3,2.6,79,0.45,2.25,0.01,46.3,11.4,92,46,30.160,29.941,10.4,13.8,46.3
2023-04-24,38.9,59,23.9,29.8,3.3,5.2,174,0.45,2.25,0.00,51.2,22.0,91,32,29.942,29.664,13.8,19.6,51.2
2023-04-25,37.1,81,31.2,29.7,3.8,6.1,82,0.61,2.41,0.01,49.9,29.9,96,44,29.902,29.574,15.0,21.9,49.9
2023-04-26,38.9,82,33.4,29.9,1.5,3.1,91,0.76,2.56,0.04,51.5,31.2,97,53,29.988,29.861,10.4,16.1,51.5
2023-04-27,43.1,55,25.9,29.7,8.5,13.5,274,0.78,2.58,0.01,54.8,30.8,94,28,29.862,29.554,21.9,36.8,54.8
2023-04-28,38.7,55,21.3,30.0,4.2,6.8,321,0.86,2.66,0.01,52.3,22.9,90,25,30.087,29.845,15.0,23.0,52.3
2023-04-29,50.2,35,23.0,29.9,5.9,9.0,277,0.86,2.66,0.00,64.4,39.8,58,23,30.060,29.796,15.0,21.9,64.4
2023-04-30,44.8,60,30.5,29.8,2.4,4.2,65,0.86,2.66,0.00,59.7,26.5,90,37,29.827,29.733,11.5,18.4,59.7
2023-05-01,47.0,57,29.6,29.7,2.2,4.0,77,0.00,4.44,0.00,64.5,27.2,94,28,29.801,29.671,12.7,19.6,64.5
2023-05-02,46.1,62,32.7,29.7,2.0,3.5,98,0.00,4.44,0.00,61.7,28.6,91,37,29.788,29.695,13.8,18.4,61.7
2023-05-03,52.0,45,25.0,29.7,4.0,6.2,238,0.00,4.44,0.00,69.2,33.7,87,6,29.796,29.588,16.1,23.0,72.4
2023-05-04,44.6,63,32.5,29.6,3.1,4.9,283,0.02,4.46,0.01,58.7,32.1,84,46,29.691,29.550,18.4,27.6,58.7
2023-05-05,45.0,55,27.4,29.7,4.0,6.6,281,0.05,4.49,0.01,59.7,29.0,94,29,29.728,29.591,23.0,31.1,59.7
2023-05-06,46.0,40,21.0,29.7,8.2,12.2,269,0.05,4.49,0.00,56.5,29.6,83,21,29.749,29.648,23.0,34.5,56.5
2023-05-07,45.2,49,26.3,29.8,6.6,9.8,262,0.05,4.49,0.00,55.4,32.7,69,33,29.834,29.709,19.6,32.2,55.4
2023-05-08,47.2,53,29.7,29.8,2.6,4.4,108,0.05,4.49,0.00,58.5,30.2,87,24,29.876,29.731,13.8,24.2,58.5
2023-05-09,49.7,55,30.8,29.7,3.0,5.0,201,0.06,4.50,0.01,66.3,27.4,90,16,29.820,29.682,15.0,21.9,66.3
2023-05-10,45.2,87,41.5,29.7,2.0,3.4,64,0.59,5.03,0.04,54.9,38.5,94,66,29.721,29.609,10.4,18.4,54.9
2023-05-11,42.0,92,39.8,29.7,2.0,3.3,341,1.09,5.53,0.01,46.1,38.9,95,84,29.723,29.553,12.7,19.6,46.1
